Bins,Contribution,accum
0.61,21179,8.530036263
0.62,16379,8.291818404
0.63,14842,8.075954831
0.64,13780,7.875537096
0.65,12869,7.688369037
0.66,11456,7.521751796
0.67,11298,7.357432524
0.68,9138,7.224528513
0.69,10430,7.072833521
0.70,8829,6.944423638
0.71,8113,6.826427333
0.72,7343,6.719629986
0.73,8838,6.591089206
0.74,6169,6.501366637
0.75,12431,6.320568895
0.76,7110,6.217160325
0.77,6044,6.129255768
0.78,5951,6.042703813
0.79,5789,5.958508002
0.80,6896,5.858211869
0.81,5901,5.772387119
0.82,5908,5.68646056
0.83,5971,5.599617723
0.84,5888,5.513982046
0.85,5438,5.434891215
0.86,5542,5.354287798
0.87,5590,5.272986264
0.88,5136,5.198287752
0.89,6324,5.106310846
0.90,7028,5.004094892
0.91,5320,4.926720266
0.92,5305,4.849563801
0.93,5618,4.767855031
0.94,5683,4.685200896
0.95,6314,4.593369431
0.96,5588,4.512096985
0.97,5139,4.437354841
0.98,10169,4.28945586
0.99,5807,4.204998255
1.00,5422,4.12614013
1.01,5178,4.050830766
1.02,4810,3.980873632
1.03,5266,3.904284387
1.04,4619,3.837105177
1.05,4375,3.773474727
1.06,4458,3.708637117
1.07,3952,3.651158823
1.08,3623,3.598465539
1.09,5281,3.521658132
1.10,3383,3.472455433
1.11,3452,3.42224919
1.12,3382,3.373061035
1.13,3255,3.32571998
1.14,3289,3.277884426
1.15,3008,3.234135765
1.16,2799,3.193426822
1.17,2637,3.155074023
1.18,2454,3.119382795
1.19,3499,3.068492979
1.20,2567,3.031158268
1.21,2476,2.995147069
1.22,2516,2.958554107
1.23,2371,2.924070039
1.24,2565,2.886764416
1.25,2330,2.852876656
1.26,2270,2.819861543
1.27,2158,2.788475369
1.28,2178,2.756798314
1.29,2278,2.723666848
1.30,2539,2.686739371
1.31,2203,2.654698712
1.32,2244,2.622061746
1.33,2227,2.589672029
1.34,1989,2.560743809
1.35,2036,2.531132016
1.36,2080,2.500880282
1.37,1948,2.47254837
1.38,2027,2.443067473
1.39,2090,2.412670299
1.40,2189,2.380833258
1.41,1953,2.352428625
1.42,2149,2.321173348
1.43,2060,2.291212497
1.44,1980,2.262415173
1.45,1932,2.234315967
1.46,1893,2.20678398
1.47,2146,2.175572336
1.48,2000,2.14648413
1.49,1925,2.118486733
1.50,2047,2.088714954
1.51,1721,2.063684554
1.52,1895,2.036123479
1.53,1731,2.010947637
1.54,1655,1.986877147
1.55,1633,1.963126627
1.56,1632,1.939390652
1.57,1575,1.91648369
1.58,1498,1.894696624
1.59,1634,1.87093156
1.60,1503,1.849071774
1.61,1437,1.828171898
1.62,1392,1.807926507
1.63,1339,1.788451953
1.64,1305,1.769471899
1.65,1438,1.74855748
1.66,1195,1.731177277
1.67,1290,1.712415384
1.68,1317,1.693260801
1.69,1196,1.675866054
1.70,1311,1.656798735
1.71,1225,1.63898221
1.72,1151,1.622241947
1.73,1150,1.605516229
1.74,1155,1.58871779
1.75,1161,1.571832087
1.76,1104,1.555775398
1.77,1126,1.539398738
1.78,1091,1.523531122
1.79,1068,1.50799802
1.80,1085,1.492217669
1.81,1085,1.476437317
1.82,987,1.462082288
1.83,1033,1.44705823
1.84,992,1.43263048
1.85,1004,1.418028201
1.86,890,1.405083949
1.87,926,1.39161611
1.88,929,1.378104639
1.89,1008,1.363444183
1.90,983,1.34914733
1.91,941,1.335461329
1.92,950,1.321644432
1.93,955,1.307754814
1.94,910,1.29451968
1.95,865,1.281939031
1.96,931,1.268398472
1.97,918,1.255046985
1.98,922,1.241637323
1.99,789,1.230162026
2.00,812,1.218352214
2.01,773,1.207109623
2.02,782,1.195736134
2.03,836,1.183577265
2.04,758,1.172552835
2.05,832,1.160452141
2.06,748,1.149573152
2.07,771,1.138359649
2.08,700,1.128178777
2.09,790,1.116688936
2.10,701,1.10649352
2.11,692,1.096429001
2.12,702,1.086219041
2.13,676,1.076387227
2.14,708,1.066090003
2.15,648,1.056665424
2.16,615,1.047720801
2.17,632,1.038528928
2.18,636,1.029278879
2.19,682,1.019359801
2.20,681,1.009455267
2.21,602,1.000699717
2.22,622,0.991653285
2.23,609,0.982795926
2.24,584,0.97430217
2.25,588,0.965750238
2.26,573,0.957416467
2.27,636,0.948166418
2.28,519,0.940618028
2.29,529,0.932924198
2.30,571,0.924619515
2.31,554,0.916562082
2.32,523,0.908955517
2.33,520,0.901392583
2.34,504,0.894062356
2.35,514,0.886586687
2.36,456,0.879954576
2.37,527,0.872289834
2.38,479,0.865323209
2.39,564,0.857120335
2.40,518,0.849586489
2.41,521,0.842009012
2.42,429,0.835769592
2.43,498,0.828526629
2.44,447,0.822025415
2.45,400,0.816207774
2.46,388,0.810564662
2.47,454,0.803961639
2.48,458,0.79730044
2.49,411,0.791322814
2.50,424,0.785156114
2.51,407,0.779236664
2.52,454,0.772633642
2.53,433,0.766336045
2.54,439,0.759951184
2.55,423,0.753799029
2.56,383,0.748228637
2.57,414,0.742207379
2.58,430,0.735953415
2.59,392,0.730252126
2.60,381,0.724710823
2.61,340,0.719765828
2.62,355,0.714602672
2.63,395,0.708857751
2.64,373,0.703432801
2.65,361,0.69818238
2.66,408,0.692248386
2.67,342,0.687274303
2.68,406,0.681369397
2.69,364,0.676075344
2.70,336,0.671188525
2.71,359,0.665967192
2.72,362,0.660702227
2.73,328,0.655931761
2.74,316,0.651335825
2.75,356,0.646158124
2.76,308,0.641678541
2.77,327,0.636922619
2.78,324,0.63221033
2.79,329,0.62742532
2.80,287,0.623251163
2.81,329,0.618466153
2.82,318,0.613841128
2.83,254,0.610146926
2.84,264,0.606307283
2.85,295,0.602016773
2.86,256,0.598293482
2.87,291,0.594061148
2.88,308,0.589581565
2.89,302,0.585189246
2.90,270,0.581262338
2.91,271,0.577320886
2.92,242,0.573801213
2.93,314,0.569234365
2.94,275,0.565234737
2.95,261,0.561438726
2.96,237,0.557991774
2.97,283,0.553875792
2.98,258,0.550123414
2.99,260,0.546341947
3.00,252,0.542676833
3.01,287,0.538502676
3.02,233,0.5351139
3.03,221,0.531899653
3.04,241,0.528394524
3.05,268,0.524496705
3.06,239,0.521020664
3.07,259,0.517253742
3.08,243,0.513719525
3.09,238,0.510258028
3.10,231,0.506898341
3.11,201,0.503974976
3.12,227,0.500673465
3.13,280,0.496601116
3.14,253,0.492921458
3.15,242,0.489401785
3.16,167,0.48697292
3.17,183,0.484311349
3.18,206,0.481315264
3.19,163,0.478944575
3.20,219,0.475759417
3.21,191,0.472981493
3.22,190,0.470218114
3.23,179,0.467614719
3.24,184,0.464938604
3.25,199,0.462044328
3.26,194,0.459222772
3.27,184,0.456546657
3.28,210,0.453492395
3.29,145,0.451383501
3.30,204,0.448416504
3.31,152,0.4462058
3.32,158,0.443907832
3.33,192,0.441115364
3.34,152,0.43890466
3.35,170,0.436432163
3.36,134,0.434483253
3.37,165,0.432083476
3.38,193,0.429276464
3.39,144,0.427182114
3.40,159,0.424869601
3.41,144,0.42277525
3.42,153,0.420550003
3.43,151,0.418353843
3.44,138,0.416346757
3.45,153,0.414121509
3.46,127,0.412274408
3.47,133,0.410340043
3.48,155,0.408085707
3.49,158,0.405787738
3.50,152,0.403577035
3.51,151,0.401380875
3.52,160,0.399053819
3.53,137,0.397061277
3.54,131,0.395155999
3.55,140,0.393119825
3.56,112,0.391490885
3.57,112,0.389861946
3.58,129,0.387985757
3.59,126,0.3861532
3.60,121,0.384393363
3.61,133,0.382458998
3.62,142,0.380393735
3.63,143,0.378313928
3.64,115,0.376641357
3.65,123,0.374852432
3.66,123,0.373063507
3.67,155,0.370809171
3.68,140,0.368772997
3.69,126,0.36694044
3.70,98,0.365515118
3.71,86,0.364264325
3.72,126,0.362431768
3.73,126,0.360599211
3.74,136,0.358621213
3.75,99,0.357181347
3.76,134,0.355232437
3.77,112,0.353603498
3.78,132,0.351683676
3.79,104,0.35017109
3.80,99,0.348731223
3.81,105,0.347204093
3.82,90,0.345895123
3.83,107,0.344338904
3.84,97,0.342928126
3.85,97,0.341517348
3.86,101,0.340048394
3.87,87,0.338783057
3.88,103,0.337285015
3.89,126,0.335452458
3.90,111,0.333838062
3.91,75,0.332747254
3.92,81,0.331569182
3.93,90,0.330260213
3.94,98,0.328834891
3.95,102,0.327351392
3.96,97,0.325940614
3.97,93,0.324588013
3.98,59,0.323729911
3.99,101,0.322260956
4.00,100,0.320806546
4.01,73,0.319744827
4.02,86,0.318494034
4.03,80,0.317330506
4.04,88,0.316050625
4.05,76,0.314945273
4.06,91,0.313621759
4.07,63,0.312705481
4.08,90,0.311396512
4.09,65,0.310451145
4.10,101,0.308982191
4.11,73,0.307920471
4.12,68,0.306931472
4.13,88,0.305651591
4.14,71,0.30461896
4.15,82,0.303426343
4.16,65,0.302480977
4.17,85,0.301244728
4.18,67,0.300270273
4.19,70,0.299252186
4.20,103,0.297754143
4.21,71,0.296721512
4.22,62,0.295819778
4.23,90,0.294510808
4.24,61,0.293623618
4.25,57,0.292794604
4.26,61,0.291907414
4.27,66,0.290947503
4.28,64,0.290016681
4.29,75,0.288925873
4.30,50,0.288198668
4.31,70,0.287180581
4.32,67,0.286206126
4.33,71,0.285173494
4.34,69,0.284169951
4.35,46,0.283500923
4.36,57,0.282671909
4.37,54,0.281886527
4.38,84,0.280664823
4.39,58,0.279821265
4.40,59,0.278963163
4.41,59,0.27810506
4.42,62,0.277203326
4.43,39,0.276636106
4.44,73,0.275574387
4.45,69,0.274570844
4.46,54,0.273785462
4.47,58,0.272941904
4.48,52,0.272185611
4.49,55,0.271385685
4.50,56,0.270571215
4.51,47,0.269887642
4.52,60,0.269014996
4.53,48,0.268316879
4.54,65,0.267371513
4.55,57,0.266542499
4.56,59,0.265684397
4.57,45,0.265029912
4.58,68,0.264040913
4.59,53,0.263270076
4.60,38,0.2627174
4.61,41,0.262121092
4.62,47,0.261437519
4.63,44,0.260797578
4.64,49,0.260084917
4.65,42,0.259474065
4.66,63,0.258557786
4.67,47,0.257874214
4.68,54,0.257088832
4.69,50,0.256361627
4.70,43,0.25573623
4.71,62,0.254834496
4.72,46,0.254165467
4.73,49,0.253452806
4.74,46,0.252783778
4.75,51,0.252042028
4.76,37,0.251503897
4.77,26,0.25112575
4.78,44,0.250485809
4.79,40,0.249904045
4.80,35,0.249395002
4.81,31,0.248944135
4.82,27,0.248551444
4.83,31,0.248100577
4.84,46,0.247431548
4.85,36,0.24690796
4.86,38,0.246355284
4.87,36,0.245831697
4.88,21,0.24552627
4.89,45,0.244871786
4.90,49,0.244159125
4.91,38,0.243606449
4.92,39,0.243039229
4.93,38,0.242486553
4.94,54,0.241701171
4.95,30,0.241264848
4.96,31,0.240813981
4.97,38,0.240261305
4.98,29,0.239839526
4.99,30,0.239403203
5.00,25,0.239039601
5.01,40,0.238457836
5.02,34,0.237963337
5.03,35,0.237454293
5.04,38,0.236901617
5.05,32,0.236436206
5.06,17,0.236188956
5.07,25,0.235825354
5.08,25,0.235461751
5.09,28,0.235054516
5.10,35,0.234545473
5.11,34,0.234050973
5.12,27,0.233658283
5.13,59,0.23280018
5.14,24,0.232451122
5.15,32,0.231985711
5.16,32,0.231520299
5.17,32,0.231054888
5.18,22,0.230734918
5.19,20,0.230444036
5.20,19,0.230167698
5.21,29,0.229745919
5.22,30,0.229309596
5.23,27,0.228916905
5.24,32,0.228451494
5.25,37,0.227913362
5.26,23,0.227578848
5.27,21,0.227273421
5.28,31,0.226822554
5.29,23,0.22648804
5.30,36,0.225964452
5.31,35,0.225455409
5.32,26,0.225077262
5.33,34,0.224582762
5.34,27,0.224190072
5.35,32,0.22372466
5.36,17,0.223477411
5.37,29,0.223055632
5.38,12,0.222881102
5.39,26,0.222502956
5.40,20,0.222212074
5.41,22,0.221892103
5.42,25,0.221528501
5.43,25,0.221164898
5.44,18,0.220903104
5.45,31,0.220452237
5.46,29,0.220030458
5.47,36,0.219506871
5.48,18,0.219245077
5.49,20,0.218954195
5.50,14,0.218750577
5.51,23,0.218416063
5.52,22,0.218096093
5.53,23,0.217761578
5.54,24,0.21741252
5.55,27,0.217019829
5.56,10,0.216874388
5.57,24,0.21652533
5.58,22,0.216205359
5.59,17,0.215958109
5.60,24,0.215609051
5.61,23,0.215274537
5.62,18,0.215012743
5.63,16,0.214780037
5.64,26,0.214401891
5.65,15,0.214183729
5.66,13,0.213994656
5.67,20,0.213703774
5.68,16,0.213471068
5.69,27,0.213078377
5.70,17,0.212831127
5.71,16,0.212598422
5.72,16,0.212365716
5.73,28,0.211958481
5.74,20,0.211667599
5.75,13,0.211478526
5.76,18,0.211216732
5.77,29,0.210794953
5.78,16,0.210562247
5.79,11,0.210402262
5.80,16,0.210169557
5.81,18,0.209907763
5.82,17,0.209660513
5.83,16,0.209427807
5.84,19,0.209151469
5.85,21,0.208846043
5.86,20,0.208555161
5.87,16,0.208322456
5.88,10,0.208177015
5.89,23,0.2078425
5.90,17,0.20759525
5.91,11,0.207435265
5.92,23,0.207100751
5.93,9,0.206969854
5.94,7,0.206868045
5.95,25,0.206504443
5.96,18,0.206242649
5.97,15,0.206024487
5.98,18,0.205762693
5.99,14,0.205559076
6.00,16,0.20532637
6.01,13,0.205137297
6.02,15,0.204919136
6.03,6,0.204831871
6.04,23,0.204497357
6.05,22,0.204177386
6.06,13,0.203988313
6.07,9,0.203857416
6.08,13,0.203668343
6.09,14,0.203464725
6.10,20,0.203173843
6.11,12,0.202999314
6.12,10,0.202853873
6.13,16,0.202621167
6.14,16,0.202388462
6.15,20,0.20209758
6.16,9,0.201966683
6.17,10,0.201821242
6.18,7,0.201719433
6.19,10,0.201573992
6.20,20,0.20128311
6.21,14,0.201079492
6.22,9,0.200948595
6.23,27,0.200555905
6.24,15,0.200337743
6.25,10,0.200192302
6.26,12,0.200017773
6.27,5,0.199945052
6.28,15,0.199726891
6.29,6,0.199639626
6.30,16,0.199406921
6.31,9,0.199276024
6.32,10,0.199130583
6.33,8,0.19901423
6.34,15,0.198796068
6.35,11,0.198636083
6.36,11,0.198476098
6.37,11,0.198316113
6.38,5,0.198243392
6.39,10,0.198097951
6.40,12,0.197923422
6.41,11,0.197763437
6.42,4,0.197705261
6.43,11,0.197545275
6.44,6,0.197458011
6.45,7,0.197356202
6.46,12,0.197181673
6.47,15,0.196963511
6.48,11,0.196803526
6.49,15,0.196585365
6.50,8,0.196469012
6.51,18,0.196207218
6.52,12,0.196032689
6.53,15,0.195814527
6.54,8,0.195698174
6.55,8,0.195581822
6.56,12,0.195407292
6.57,8,0.19529094
6.58,6,0.195203675
6.59,10,0.195058234
6.60,10,0.194912793
6.61,9,0.194781896
6.62,8,0.194665543
6.63,18,0.194403749
6.64,5,0.194331029
6.65,5,0.194258308
6.66,1,0.194243764
6.67,6,0.194156499
6.68,4,0.194098323
6.69,17,0.193851073
6.70,11,0.193691088
6.71,14,0.193487471
6.72,12,0.193312942
6.73,11,0.193152956
6.74,9,0.193022059
6.75,6,0.192934795
6.76,7,0.192832986
6.77,7,0.192731177
6.78,5,0.192658457
6.79,7,0.192556648
6.80,4,0.192498472
6.81,11,0.192338487
6.82,10,0.192193046
6.83,15,0.191974884
6.84,9,0.191843987
6.85,8,0.191727634
6.86,8,0.191611282
6.87,10,0.19146584
6.88,9,0.191334944
6.89,2,0.191305855
6.90,3,0.191262223
6.91,10,0.191116782
6.92,9,0.190985885
6.93,7,0.190884076
6.94,4,0.1908259
6.95,6,0.190738635
6.96,15,0.190520474
6.97,6,0.190433209
6.98,2,0.190404121
6.99,3,0.190360489
7.00,11,0.190200504
7.01,0,0.190200504
7.02,10,0.190055063
7.03,5,0.189982342
7.04,7,0.189880533
7.05,8,0.18976418
7.06,3,0.189720548
7.07,7,0.189618739
7.08,2,0.189589651
7.09,5,0.189516931
7.10,17,0.189269681
7.11,4,0.189211505
7.12,13,0.189022431
7.13,5,0.188949711
7.14,5,0.18887699
7.15,1,0.188862446
7.16,3,0.188818814
7.17,5,0.188746093
7.18,5,0.188673373
7.19,2,0.188644285
7.20,3,0.188600652
7.21,7,0.188498844
7.22,6,0.188411579
7.23,4,0.188353402
7.24,11,0.188193417
7.25,8,0.188077065
7.26,5,0.188004344
7.27,4,0.187946168
7.28,3,0.187902535
7.29,5,0.187829815
7.30,4,0.187771638
7.31,6,0.187684374
7.32,5,0.187611653
7.33,11,0.187451668
7.34,2,0.18742258
7.35,6,0.187335315
7.36,4,0.187277139
7.37,8,0.187160786
7.38,0,0.187160786
7.39,4,0.18710261
7.40,4,0.187044433
7.41,3,0.187000801
7.42,1,0.186986257
7.43,2,0.186957169
7.44,2,0.18692808
7.45,2,0.186898992
7.46,1,0.186884448
7.47,5,0.186811728
7.48,6,0.186724463
7.49,4,0.186666287
7.50,3,0.186622654
7.51,5,0.186549934
7.52,6,0.186462669
7.53,1,0.186448125
7.54,10,0.186302684
7.55,2,0.186273596
7.56,7,0.186171787
7.57,1,0.186157243
7.58,2,0.186128155
7.59,4,0.186069978
7.60,3,0.186026346
7.61,0,0.186026346
7.62,2,0.185997258
7.63,4,0.185939081
7.64,7,0.185837273
7.65,12,0.185662743
7.66,1,0.185648199
7.67,1,0.185633655
7.68,2,0.185604567
7.69,8,0.185488214
7.70,3,0.185444582
7.71,5,0.185371861
7.72,5,0.185299141
7.73,2,0.185270053
7.74,2,0.185240965
7.75,10,0.185095523
7.76,5,0.185022803
7.77,2,0.184993715
7.78,2,0.184964627
7.79,5,0.184891906
7.80,4,0.18483373
7.81,8,0.184717377
7.82,3,0.184673745
7.83,1,0.1846592
7.84,4,0.184601024
7.85,2,0.184571936
7.86,5,0.184499215
7.87,2,0.184470127
7.88,1,0.184455583
7.89,1,0.184441039
7.90,3,0.184397407
7.91,6,0.184310142
7.92,1,0.184295598
7.93,2,0.18426651
7.94,3,0.184222877
7.95,3,0.184179245
7.96,4,0.184121069
7.97,3,0.184077436
7.98,2,0.184048348
7.99,8,0.183931995
8.00,1,0.183917451
8.01,6,0.183830187
8.02,0,0.183830187
8.03,0,0.183830187
8.04,1,0.183815642
8.05,2,0.183786554
8.06,1,0.18377201
8.07,1,0.183757466
8.08,8,0.183641113
8.09,2,0.183612025
8.10,1,0.183597481
8.11,3,0.183553849
8.12,2,0.18352476
8.13,1,0.183510216
8.14,0,0.183510216
8.15,0,0.183510216
8.16,2,0.183481128
8.17,2,0.18345204
8.18,1,0.183437496
8.19,8,0.183321143
8.20,3,0.183277511
8.21,2,0.183248422
8.22,5,0.183175702
8.23,3,0.18313207
8.24,2,0.183102981
8.25,3,0.183059349
8.26,5,0.182986629
8.27,0,0.182986629
8.28,3,0.182942996
8.29,1,0.182928452
8.30,6,0.182841188
8.31,1,0.182826643
8.32,1,0.182812099
8.33,2,0.182783011
8.34,2,0.182753923
8.35,0,0.182753923
8.36,3,0.182710291
8.37,2,0.182681202
8.38,1,0.182666658
8.39,2,0.18263757
8.40,4,0.182579394
8.41,1,0.18256485
8.42,7,0.182463041
8.43,2,0.182433953
8.44,1,0.182419409
8.45,3,0.182375776
8.46,1,0.182361232
8.47,1,0.182346688
8.48,1,0.182332144
8.49,0,0.182332144
8.50,0,0.182332144
8.51,1,0.1823176
8.52,1,0.182303056
8.53,2,0.182273968
8.54,3,0.182230335
8.55,0,0.182230335
8.56,1,0.182215791
8.57,0,0.182215791
8.58,4,0.182157615
8.59,2,0.182128527
8.60,1,0.182113982
8.61,1,0.182099438
8.62,1,0.182084894
8.63,4,0.182026718
8.64,0,0.182026718
8.65,1,0.182012174
8.66,3,0.181968541
8.67,4,0.181910365
8.68,3,0.181866733
8.69,7,0.181764924
8.70,5,0.181692203
8.71,2,0.181663115
8.72,1,0.181648571
8.73,1,0.181634027
8.74,1,0.181619483
8.75,5,0.181546762
8.76,0,0.181546762
8.77,1,0.181532218
8.78,1,0.181517674
8.79,5,0.181444954
8.80,2,0.181415865
8.81,1,0.181401321
8.82,1,0.181386777
8.83,0,0.181386777
8.84,0,0.181386777
8.85,0,0.181386777
8.86,1,0.181372233
8.87,2,0.181343145
8.88,5,0.181270424
8.89,0,0.181270424
8.90,0,0.181270424
8.91,0,0.181270424
8.92,3,0.181226792
8.93,0,0.181226792
8.94,0,0.181226792
8.95,0,0.181226792
8.96,2,0.181197704
8.97,0,0.181197704
8.98,1,0.18118316
8.99,1,0.181168616
9.00,1,0.181154072
9.01,1,0.181139528
9.02,0,0.181139528
9.03,6,0.181052263
9.04,4,0.180994087
9.05,3,0.180950454
9.06,3,0.180906822
9.07,1,0.180892278
9.08,0,0.180892278
9.09,3,0.180848645
9.10,0,0.180848645
9.11,1,0.180834101
9.12,1,0.180819557
9.13,2,0.180790469
9.14,1,0.180775925
9.15,0,0.180775925
9.16,2,0.180746837
9.17,0,0.180746837
9.18,0,0.180746837
9.19,1,0.180732293
9.20,0,0.180732293
9.21,3,0.18068866
9.22,0,0.18068866
9.23,1,0.180674116
9.24,1,0.180659572
9.25,0,0.180659572
9.26,2,0.180630484
9.27,3,0.180586852
9.28,2,0.180557763
9.29,1,0.180543219
9.30,0,0.180543219
9.31,0,0.180543219
9.32,0,0.180543219
9.33,1,0.180528675
9.34,0,0.180528675
9.35,1,0.180514131
9.36,1,0.180499587
9.37,0,0.180499587
9.38,0,0.180499587
9.39,1,0.180485043
9.40,0,0.180485043
9.41,0,0.180485043
9.42,4,0.180426867
9.43,1,0.180412322
9.44,0,0.180412322
9.45,0,0.180412322
9.46,0,0.180412322
9.47,0,0.180412322
9.48,5,0.180339602
9.49,1,0.180325058
9.50,0,0.180325058
9.51,1,0.180310514
9.52,0,0.180310514
9.53,0,0.180310514
9.54,0,0.180310514
9.55,0,0.180310514
9.56,2,0.180281425
9.57,0,0.180281425
9.58,1,0.180266881
9.59,1,0.180252337
9.60,1,0.180237793
9.61,1,0.180223249
9.62,0,0.180223249
9.63,2,0.180194161
9.64,0,0.180194161
9.65,0,0.180194161
9.66,2,0.180165073
9.67,1,0.180150529
9.68,0,0.180150529
9.69,0,0.180150529
9.70,2,0.18012144
9.71,0,0.18012144
9.72,1,0.180106896
9.73,2,0.180077808
9.74,1,0.180063264
9.75,0,0.180063264
9.76,1,0.18004872
9.77,0,0.18004872
9.78,1,0.180034176
9.79,0,0.180034176
9.80,0,0.180034176
9.81,1,0.180019632
9.82,2,0.179990543
9.83,1,0.179975999
9.84,0,0.179975999
9.85,0,0.179975999
9.86,1,0.179961455
9.87,1,0.179946911
9.88,3,0.179903279
9.89,1,0.179888735
9.90,1,0.179874191
9.91,0,0.179874191
9.92,0,0.179874191
9.93,0,0.179874191
9.94,0,0.179874191
9.95,0,0.179874191
9.96,0,0.179874191
9.97,0,0.179874191
9.98,0,0.179874191
9.99,73,0.178812471
